CaseID,choice,choice_set,advisory_1,advisory_2,advisory_3,catch_per_trip_1,catch_per_trip_2,catch_per_trip_3,wqi_1,wqi_2,wqi_3,proportion_1,proportion_2,proportion_3,weed_1,weed_2,weed_3,cost_1,cost_2,cost_3
168,1,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
168,1,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
168,2,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
168,1,6,1.15,0.75,1.15,1,3,2,0.3,0.95,0.47,0.45,1,0.85,0.5,0.2,0.3,135,350,0
176,2,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
176,2,2,0.75,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.85,0.85,0.1,0.5,0.3,350,20,0
176,1,3,1.15,0.75,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.3,0.1,0.3,70,20,0
176,3,4,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.85,0.85,0.2,0.5,0.3,350,20,0
176,2,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
176,1,6,0.4,1.15,1.15,1,4,2,0.95,0.3,0.47,1,1,0.85,0.5,0.2,0.3,135,135,0
179,2,1,0.4,1.5,1.15,1,3,2,0.47,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,135,70,0
179,2,2,0.4,1.15,1.15,4,1,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,350,350,0
179,2,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
179,1,4,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.45,0.45,0.85,0.1,0.5,0.3,70,20,0
179,2,5,1.15,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,20,0
179,2,6,0.4,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.45,0.85,0.5,0.2,0.3,135,20,0
183,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
183,2,2,0.4,1.5,1.15,4,1,2,0.85,0.95,0.47,0.45,1,0.85,0.3,0.1,0.3,70,70,0
183,3,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
183,1,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
183,2,5,1.5,0.4,1.15,3,4,2,0.95,0.47,0.47,0.65,0.65,0.85,0.2,0.1,0.3,350,20,0
183,1,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
185,2,1,1.15,0.75,1.15,4,1,2,0.95,0.47,0.47,0.45,0.65,0.85,0.5,0.1,0.3,350,20,0
185,2,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
185,3,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
185,1,4,0.4,0.4,1.15,3,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
185,2,5,1.5,0.4,1.15,1,1,2,0.47,0.95,0.47,0.65,1,0.85,0.1,0.5,0.3,70,230,0
185,1,6,1.15,1.5,1.15,4,1,2,0.47,0.85,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
192,1,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
192,3,2,0.4,0.75,1.15,4,1,2,0.85,0.95,0.47,0.85,1,0.85,0.5,0.1,0.3,20,350,0
192,2,3,0.75,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,20,70,0
192,1,4,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.85,0.85,0.2,0.5,0.3,350,20,0
192,1,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
192,2,6,1.15,0.4,1.15,4,1,2,0.3,0.95,0.47,1,1,0.85,0.2,0.5,0.3,135,135,0
198,1,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
198,1,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
198,1,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
198,2,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
198,2,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
198,2,6,0.4,1.5,1.15,2,3,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,20,350,0
204,3,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
204,2,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
204,1,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
204,2,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
204,3,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
204,1,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
206,3,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
206,3,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
206,3,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
206,1,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
206,3,5,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.45,0.85,0.85,0.2,0.2,0.3,20,350,0
206,3,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
216,3,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
216,3,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
216,2,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
216,1,4,1.15,0.4,1.15,2,4,2,0.3,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,20,350,0
216,3,5,0.4,0.75,1.15,2,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,350,20,0
216,1,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
222,1,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
222,2,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
222,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
222,2,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
222,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
222,1,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
224,2,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
224,2,2,0.4,0.75,1.15,4,1,2,0.85,0.95,0.47,0.85,1,0.85,0.5,0.1,0.3,20,350,0
224,2,3,0.75,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,20,70,0
224,2,4,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.85,0.85,0.85,0.5,0.2,0.3,20,350,0
224,1,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
224,2,6,1.15,0.4,1.15,4,1,2,0.3,0.95,0.47,1,1,0.85,0.2,0.5,0.3,135,135,0
229,2,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
229,2,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
229,3,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
229,3,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
229,3,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
229,2,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
232,3,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
232,2,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
232,3,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
232,3,4,1.15,0.4,1.15,2,4,2,0.3,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,20,350,0
232,3,5,0.4,0.75,1.15,2,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,350,20,0
232,3,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
233,1,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
233,1,2,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,230,0
233,2,3,1.5,1.5,1.15,4,1,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,135,0
233,1,4,0.4,0.4,1.15,3,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
233,1,5,1.5,0.4,1.15,1,1,2,0.47,0.95,0.47,0.65,1,0.85,0.1,0.5,0.3,70,230,0
233,2,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
237,2,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
237,1,2,0.4,1.5,1.15,1,4,2,0.85,0.47,0.47,0.45,0.65,0.85,0.2,0.5,0.3,230,20,0
237,1,3,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,0.85,0.65,0.85,0.1,0.1,0.3,350,70,0
237,2,4,0.4,1.5,1.15,1,4,2,0.95,0.95,0.47,0.85,0.45,0.85,0.2,0.3,0.3,350,230,0
237,1,5,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.1,0.3,0.3,70,350,0
237,1,6,0.75,0.4,1.15,4,2,2,0.95,0.3,0.47,0.45,0.85,0.85,0.5,0.2,0.3,20,135,0
245,2,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
245,1,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
245,2,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
245,2,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
245,1,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
245,2,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
248,3,1,1.5,0.4,1.15,1,4,2,0.95,0.3,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,135,0
248,3,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
248,1,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
248,1,4,1.15,0.4,1.15,2,4,2,0.3,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,20,350,0
248,2,5,0.4,0.75,1.15,2,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,350,20,0
248,1,6,1.15,0.75,1.15,1,3,2,0.3,0.95,0.47,0.45,1,0.85,0.5,0.2,0.3,135,350,0
255,1,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
255,2,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
255,2,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
255,3,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
255,3,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
255,2,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
259,1,1,0.4,1.5,1.15,1,3,2,0.47,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,135,70,0
259,2,2,1.15,0.4,1.15,1,4,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,350,350,0
259,1,3,1.5,0.75,1.15,4,1,2,0.95,0.3,0.47,1,0.65,0.85,0.2,0.5,0.3,20,350,0
259,1,4,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.45,0.45,0.85,0.1,0.5,0.3,70,20,0
259,2,5,1.15,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,20,0
259,2,6,0.4,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.45,0.85,0.5,0.2,0.3,135,20,0
266,1,1,0.4,1.5,1.15,4,1,2,0.3,0.47,0.47,0.45,1,0.85,0.2,0.1,0.3,20,135,0
266,1,2,1.15,1.15,1.15,2,4,2,0.95,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
266,1,3,0.4,1.5,1.15,4,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.2,0.3,70,350,0
266,2,4,0.4,0.4,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,350,20,0
266,2,5,1.15,0.4,1.15,4,1,2,0.47,0.3,0.47,1,1,0.85,0.5,0.1,0.3,20,20,0
266,3,6,1.5,0.75,1.15,1,2,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,350,0
274,1,1,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,1,0.65,0.85,0.5,0.1,0.3,350,20,0
274,2,2,1.5,0.4,1.15,1,4,2,0.85,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,230,135,0
274,2,3,1.5,0.4,1.15,4,1,2,0.95,0.47,0.47,0.85,0.45,0.85,0.2,0.1,0.3,350,135,0
274,2,4,0.4,0.4,1.15,4,4,2,0.47,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,20,230,0
274,1,5,0.4,1.5,1.15,1,4,2,0.95,0.85,0.47,0.85,0.85,0.85,0.2,0.1,0.3,350,70,0
274,3,6,1.5,1.15,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,70,0
276,3,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
276,2,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
276,1,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
276,3,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
276,2,5,1.5,0.4,1.15,4,1,2,0.47,0.95,0.47,1,0.65,0.85,0.1,0.1,0.3,70,20,0
276,3,6,1.5,1.15,1.15,4,1,2,0.3,0.47,0.47,0.65,0.65,0.85,0.5,0.1,0.3,20,350,0
277,1,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
277,1,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
277,1,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
277,2,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
277,2,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
277,1,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
278,1,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
278,3,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
278,1,3,1.5,1.15,1.15,4,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,135,350,0
278,2,4,1.5,0.4,1.15,1,3,2,0.3,0.95,0.47,0.85,0.65,0.85,0.1,0.5,0.3,20,20,0
278,3,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
278,2,6,1.5,0.4,1.15,3,2,2,0.85,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,350,20,0
280,2,1,1.5,0.4,1.15,1,4,2,0.95,0.3,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,135,0
280,1,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
280,1,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
280,1,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
280,2,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
280,2,6,1.15,0.75,1.15,1,3,2,0.3,0.95,0.47,0.45,1,0.85,0.5,0.2,0.3,135,350,0
283,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
283,1,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
283,1,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
283,3,4,1.5,0.4,1.15,4,4,2,0.95,0.3,0.47,0.65,0.45,0.85,0.2,0.5,0.3,230,20,0
283,2,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
283,3,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
284,1,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
284,1,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
284,1,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
284,1,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
284,1,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
284,1,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
286,3,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
286,3,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
286,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
286,3,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
286,3,5,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.45,0.85,0.85,0.2,0.2,0.3,20,350,0
286,1,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
289,3,1,1.15,1.5,1.15,4,1,2,0.95,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,350,135,0
289,2,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
289,3,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
289,3,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
289,3,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
289,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
293,3,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
293,3,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
293,3,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
293,3,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
293,3,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
293,3,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
299,2,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
299,3,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
299,1,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
299,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
299,1,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
299,2,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
302,3,1,1.5,0.4,1.15,2,1,2,0.95,0.3,0.47,0.45,0.65,0.85,0.1,0.5,0.3,350,70,0
302,3,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
302,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
302,3,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
302,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
302,3,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
306,1,1,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,1,0.85,0.1,0.5,0.3,20,350,0
306,1,2,0.4,1.5,1.15,4,1,2,0.95,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,135,230,0
306,2,3,1.5,0.4,1.15,4,1,2,0.95,0.47,0.47,0.85,0.45,0.85,0.2,0.1,0.3,350,135,0
306,2,4,0.4,0.4,1.15,4,4,2,0.95,0.47,0.47,0.45,1,0.85,0.1,0.5,0.3,230,20,0
306,1,5,1.5,0.4,1.15,4,1,2,0.85,0.95,0.47,0.85,0.85,0.85,0.1,0.2,0.3,70,350,0
306,2,6,1.5,1.15,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,70,0
309,1,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
309,1,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
309,1,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
309,1,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
309,2,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
309,1,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
312,3,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
312,3,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
312,1,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
312,2,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
312,1,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
312,3,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
